Bloco,IdOper,CodStatusProjecao,HC,CustoTotal,ReceitaBruta,AlocRecursosCaixa,AlocRecursosPetr?olis,AlocRecursosAgendamento,Devengado,Custo Recursos,Desonera?o,Custo Outros,Custo subcontratados,Compet?cia,HEs,hes_pagas,EBITDA Devegado Mensal,EBITDA Devegado Consolidado,EBITDA Real Mensal,EBITDA Real Consolidado,BH Realizado,BH +,BH -
Real,19,0,1,14782.64,21393.6725,,,,20184.93,4436.52,962.72,9383.4,,2023-08-01,,0.0,0.255922005,0.37658205,0.255922005,0.37658205,1.0,2.15,0.0
Real,19,0,1,15418.98,21393.6725,,,,20184.93,4529.26,962.72,9927.0,,2023-09-01,,0.0,0.223892098,0.3596165,0.223892098,0.3596165,1.55,3.25,0.0
Real,19,0,1,17075.05,21393.6725,,,,20184.93,4577.93,962.72,11534.4,,2023-10-01,,0.0,0.140534508,0.337708301,0.140534508,0.337708301,5.833333333,8.783333333,0.0
Real,19,0,1,19333.44,21393.6725,,,,20184.93,4456.72,962.72,13914.0,,2023-11-01,2.18,0.0,0.026859393,0.309449309,0.026859393,0.309449309,12.08,14.86,0.0
Real,19,0,1,15397.59,21393.6725,,,,20184.93,4401.67,962.72,10033.2,,2023-12-01,0.66,0.0,0.224968754,0.302409263,0.224968754,0.302409263,11.85,11.85,0.0
Real,19,0,0,11956.96,21393.6725,,,,20184.93,957.44,962.72,10036.8,,2024-01-01,223.36,0.0,0.398151425,0.398151425,0.398151425,0.398151425,,,
Real,19,0,0,12860.43,24918.45,,,,23510.56,,1121.33,11739.1,,2024-02-01,,,0.444241359,0.422950326,0.444241301,0.422950294,,,
Real,19,0,0,19619.76,24918.45,,,,23510.56,10153.08,1121.33,8345.35,,2024-03-01,,0.0,0.152139457,0.328213094,0.15213937,0.328213045,0.0,0.0,0.0
Real,20,0,1,14483.38,110205.8294,,,,103979.2,9104.12,4959.26,420.0,,2022-11-01,,,0.858480215,0.858480215,0.858480215,0.858480215,,,
Real,20,0,1,47546.49,110205.8294,,,,138638.93,40934.14,6612.35,,,2022-12-01,,,0.651560829,0.740240567,0.53541445,0.696947332,14.68,14.68,17.12
Real,20,0,2,48855.92496,110205.8294,,,,103979.2,43896.66496,4959.26,,,2023-01-01,,0.0,0.522619719,0.522619719,0.522619719,0.522619719,6.43,19.62,24.6
Real,20,0,2,64446.13091,110205.8294,,,,103979.2,59049.66091,4959.26,437.21,,2023-02-01,0.0,0.0,0.370284932,0.446452325,0.370284932,0.446452325,1.58,18.7,90.35
Real,20,0,7,120280.76,110205.8294,,,,103979.2,43697.75983,4959.26,69586.71,,2023-03-01,0.34,0.0,-0.175285559,0.239206364,-0.175285559,0.239206364,6.48,40.48,272.8
Real,20,0,7,85415.85,110205.8294,,,,103979.2,59476.96,4959.26,19411.23,,2023-04-01,0.0,6.34,0.165385927,0.220751255,0.165385927,0.220751255,15.05,46.23333333,349.9833333
Real,20,0,9,82063.73,110205.8294,,,,103979.2,56617.22,4959.26,18994.02,,2023-05-01,429.46,5.383333333,0.198140112,0.216229026,0.198140112,0.216229026,20.38333333,57.4,678.8666667
Real,20,0,10,99924.68,110205.8294,,,,103979.2,67083.51,4959.26,27881.91,,2023-06-01,234.78,44.18333333,0.023617465,0.184127099,0.023617465,0.184127099,87.1,123.1666667,0.0
Real,20,0,10,123372.94,110205.8294,,,,103979.2,61225.23,4959.26,57188.45,,2023-07-01,1998.01,4.266666667,-0.205499822,0.128466111,-0.205499822,0.128466111,12.18333333,170.15,2.216666667
Real,20,0,10,171802.45,110205.8294,,,,103979.2,61453.83,4959.26,105389.36,,2023-08-01,733.32,10.65,-0.678713523,0.027568656,-0.678713523,0.027568656,17.88333333,156.7166667,3.75
Real,20,0,10,69354.44,110205.8294,,,,103979.2,62842.03,4959.26,1553.15,,2023-09-01,219.36,0.0,0.322324936,0.060319354,0.322324936,0.060319354,17.85,144.9666667,20.45
Real,20,0,8,73558.95,110205.8294,,,,103979.2,68581.04,4959.26,18.65,,2023-10-01,343.37,30.58333333,0.281241891,0.082411608,0.281241891,0.082411608,9.616666667,88.86666667,33.8
Real,20,0,10,75352.91,110205.8294,,,,103979.2,69368.1,4959.26,1025.55,,2023-11-01,1572.49,18.68333333,0.263712776,0.098893532,0.263712776,0.098893532,88.21,179.93,56.1
Real,20,0,10,84029.89,110205.8294,,,,103979.2,75091.42,4959.26,3979.21,,2023-12-01,1327.41,9.0,0.178928399,0.105563104,0.178928399,0.105563104,25.9,33.06666667,37.36666667
Real,20,0,10,83302.87,110205.8294,,,,103979.2,77154.51,4959.26,1189.1,,2024-01-01,697.38,2.766666667,0.186032246,0.186032246,0.186032246,0.186032246,78.5,103.4666667,28.58333333
Real,20,0,10,85925.76,110205.8294,,,,103979.2,79891.19,4959.26,1075.31,,2024-02-01,393.1,4.75,0.160403502,0.173217874,0.160403502,0.173217874,15.1,105.7333333,28.58333333
Real,20,0,10,67407.88,110205.8294,,,,103979.2,61529.22,4959.26,919.4,,2024-03-01,251.31,12.45,0.341345134,0.229260294,0.341345134,0.229260294,11.28333333,65.11666667,22.78333333
Real,21,1,0,11448.0,0.0,,,,0.0,0.0,,11448.0,,2022-12-01,,,,,,,0.0,0.0,0.0
Real,21,1,0,12511.22,23627.07,,,,22292.14,0.0,1063.22,11448.0,,2023-01-01,,0.0,0.429781101,0.429781101,0.429781115,0.429781115,0.0,0.0,0.0
Real,21,1,0,1063.22,23627.07,,,,22292.14,0.0,1063.22,0.0,,2023-02-01,0.0,0.0,0.951542045,0.690661573,0.951542046,0.690661581,0.0,0.0,0.0
Real,21,1,0,1063.22,23627.07,,,,22292.14,0.0,1063.22,0.0,,2023-03-01,0.0,0.0,0.951542045,0.77762173,0.951542046,0.777621736,0.0,0.0,0.0
Real,21,1,0,3064.24,23627.07,,,,22292.14,0.0,1063.22,2001.02,,2023-04-01,0.0,0.0,0.860342352,0.798301886,0.860342355,0.798301891,0.0,0.0,0.0
Real,21,1,0,54728.47,23627.07,,,,22292.14,0.0,1063.22,53665.25,,2023-05-01,0.0,0.0,-1.494337714,0.339773966,-1.494337653,0.339773982,0.0,0.0,0.0
Real,21,1,1,22186.08,23627.07,,,,22292.14,0.0,1063.22,21122.86,,2023-06-01,0.0,0.0,-0.011166146,0.281283947,-0.011166121,0.281283965,0.0,0.0,0.0
Real,21,1,1,9839.51,23627.07,,,,22292.14,4351.29,1063.22,4425.0,,2023-07-01,0.0,0.0,0.551548566,0.319893178,0.551548577,0.319893195,0.0,0.0,0.0
Real,21,1,2,30007.47,23627.07,,,,22292.14,4382.25,1063.22,24562.0,,2023-08-01,0.0,0.0,-0.367638527,0.233951715,-0.367638494,0.233951734,1.266666667,2.533333333,0.0
Real,21,1,2,13615.64,23627.07,,,,22292.14,4474.54,1063.22,8077.88,,2023-09-01,0.0,,0.37944539,0.250117679,0.379445405,0.250117697,0.433333333,2.833333333,0.0
Real,21,1,2,17957.6,23627.07,,,,22292.14,9292.98,1063.22,7601.4,,2023-10-01,2.59,0.0,0.181553606,0.243261272,0.181553626,0.24326129,1.7,4.35,0.0
Real,21,1,2,16045.34,23627.07,,,,22292.14,9040.32,1063.22,5941.8,,2023-11-01,0.0,0.0,0.268707919,0.245574603,0.268707937,0.245574622,4.95,0.0,2.88
Real,21,1,2,19848.47,23627.07,,,,22292.14,8935.65,1063.22,9849.6,,2023-12-01,4.98,1.0,0.095374176,0.233057901,0.095374198,0.23305792,2.333333333,16.55,0.0
Real,21,1,2,20233.54,23627.07,,,,22292.14,9255.92,1063.22,9914.4,,2024-01-01,8.17,0.233333333,0.077823994,0.077823994,0.077824016,0.077824016,0.183333333,16.3,0.0
Real,21,1,2,21794.52,23627.07,,,,22292.14,9669.24,1063.22,11062.06,,2024-02-01,6.11,1.7,0.006679829,0.042251911,0.006679853,0.042251935,0.666666667,16.3,0.0
Real,21,1,2,18537.17,23627.07,,,,22292.14,7901.55,1063.22,9572.4,,2024-03-01,37.63,12.08333333,0.155138774,0.079880866,0.155138795,0.079880888,1.55,15.26666667,0.0
Real,22,1,0,720.0,0.0,,,,0.0,720.0,0.0,0.0,,2023-03-01,0.0,2.0,,,,,,,
Real,22,1,0,3207.38,0.0,,,,0.0,3826.48,0.0,0.0,,2023-04-01,0.0,3.0,,,,,0.0,0.0,0.0
Real,22,1,0,4401.65,0.0,,,,0.0,4287.71,0.0,0.0,,2023-05-01,0.0,4.0,,,,,0.0,0.0,0.0
Real,22,1,0,4598.89,0.0,,,,0.0,4598.89,0.0,0.0,,2023-06-01,0.0,5.0,,,,,0.0,0.0,0.0
Real,22,1,0,4408.41,0.0,,,,0.0,4408.41,0.0,0.0,,2023-07-01,0.0,6.0,,,,,0.0,0.95,0.0
Real,22,1,0,4.69,0.0,,,,0.0,0.69,0.0,0.0,,2023-12-01,0.0,7.0,,,,,,,
Real,23,0,0,1053.14,0.0,,,,22080.81,0.0,1053.14,0.0,0.0,2022-07-01,0.0,0.0,0.951542075,0.951542075,,,,,
Real,23,0,0,1454.81,57562.5,,,,30502.53,0.0,1454.81,0.0,0.0,2023-08-01,0.0,0.0,0.951542152,0.951542152,0.972784367,0.972784367,,,
Real,24,1,25,288618.6296,346657.6355,,,,316671.75,,,,,2023-01-01,,,0.074004777,0.074004777,0.103448187,0.103448187,,,
Real,24,1,25,274567.0642,312691.0235,,,,285643.25,,,,,2023-02-01,,,0.023396712,0.050004292,0.05444928,0.080210833,,,
Real,24,1,25,240661.6617,312691.0235,,,,285643.25,,,,,2023-03-01,,,0.143994307,0.080239512,0.171212294,0.109484679,,,
Real,24,1,25,223426.38,312691.0126,,,,285643.24,,,,,2023-04-01,,,0.205298182,0.110677582,0.23056692,0.138954924,,,
Real,24,1,22,220765.74,216748.7685,,,,198000.0,,,,,2023-05-01,,,-0.132818141,0.075527319,-0.096798486,0.104922317,,,
Real,24,1,22,234644.99,255775.3476,,,,233650.78,,,,,2023-06-01,,,-0.020323193,0.0615759,0.012119516,0.091414504,,,
Real,24,1,22,225638.22,259298.6316,,,,236869.3,,,,,2023-07-01,,,0.032173306,0.057795166,0.06294681,0.087753984,,,
Real,24,1,22,229873.11,259298.6316,,,,236869.3,,,,,2023-08-01,,,0.014008655,0.052806361,0.045359731,0.082923805,,,
Real,24,1,22,231110.57,291869.272,,,,266622.58,,,,,2023-09-01,,,0.11932313,0.060367228,0.147325575,0.090244264,,,
Real,24,1,22,232776.38,320000.0,,,,292320.0,218376.38,14400.0,,,2023-10-01,,0.2,0.190952374,0.074837893,0.216677259,0.104254812,528.0,41.31666667,38.5
Real,24,1,22,264899.36,320000.0109,,,,292320.01,218747.36,14400.0,,31752.0,2023-11-01,7.34,0.283333333,0.079304391,0.075283467,0.108579291,0.104686219,520.15,309.21,142.91
Real,24,1,22,235731.47,100820.4598,,,,92099.49,215318.55,14436.92,,15876.0,2023-12-01,9.87,6.2,-1.600483168,0.024218203,-1.517796899,0.055244651,3.083333333,28.13333333,173.3166667
Real,24,1,8,27457.08,103945.87,,,,91350.0,7081.08,4500.0,,15876.0,2024-01-01,20.36,2.216666667,0.694620763,0.694620763,0.715554601,0.715554601,,,
Real,24,1,8,83591.54,103945.87,,,,91350.0,63215.54,4500.0,,15876.0,2024-02-01,0.0,10.18333333,0.070290042,0.382455403,0.134021936,0.424788268,13.96666667,35.26666667,199.0833333
Real,24,1,8,65240.01,103945.87,,,,94954.55,60562.45,4677.56,,,2024-03-01,,0.0,0.301941295,0.354920537,0.324137137,0.391237891,3.116666667,0.0,70.73333333
